visit_id,user_id,visit_start_time,page_view,cart_add,purchase,campaign_name,impression,click,cart_products
adbc19,452,2020-02-09 15:08:03.425777,8,3,1,Half Off - Treat Your Shellf(ish),0,0,"Black Truffle,Abalone,Oyster"
2a22e3,453,2020-01-14 23:43:45.920361,8,4,1,BOGOF - Fishing For Compliments,0,0,"Salmon,Kingfish,Crab,Oyster"
69b770,453,2020-02-11 20:31:26.759275,6,2,1,Half Off - Treat Your Shellf(ish),0,0,"Kingfish,Lobster"
b8f1bf,453,2020-02-11 10:32:35.868702,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
c4c475,453,2020-01-14 01:15:01.084688,1,0,0,BOGOF - Fishing For Compliments,0,0,
0186ac,454,2020-02-20 23:33:41.056781,9,6,1,Half Off - Treat Your Shellf(ish),1,1,"Salmon,Kingfish,Russian Caviar,Black Truffle,Abalone,Crab"
02ae9a,454,2020-02-20 09:23:28.284532,10,3,1,Half Off - Treat Your Shellf(ish),0,0,"Kingfish,Lobster,Crab"
1ff51f,454,2020-03-15 22:04:01.508645,8,5,1,Half Off - Treat Your Shellf(ish),1,1,"Tuna,Russian Caviar,Black Truffle,Lobster,Oyster"
5095d9,454,2020-02-05 17:45:32.848027,8,3,0,Half Off - Treat Your Shellf(ish),0,0,"Kingfish,Tuna,Black Truffle"
60cd1b,454,2020-03-15 10:35:57.37262,6,3,1,Half Off - Treat Your Shellf(ish),0,0,"Salmon,Russian Caviar,Lobster"
d65d60,454,2020-02-16 08:54:16.615053,11,7,1,Half Off - Treat Your Shellf(ish),1,1,"Kingfish,Tuna,Black Truffle,Abalone,Lobster,Crab,Oyster"
ef2d80,454,2020-02-16 23:29:41.071733,8,4,1,Half Off - Treat Your Shellf(ish),0,0,"Kingfish,Tuna,Lobster,Crab"
ff6dc4,454,2020-02-05 23:24:57.055021,7,6,0,Half Off - Treat Your Shellf(ish),1,1,"Tuna,Russian Caviar,Black Truffle,Abalone,Lobster,Oyster"
221643,455,2020-01-31 01:45:12.966772,8,4,0,,0,0,"Russian Caviar,Black Truffle,Crab,Oyster"
8770b7,455,2020-02-03 04:10:46.960308,7,3,1,Half Off - Treat Your Shellf(ish),0,0,"Salmon,Black Truffle,Lobster"
acfcd6,455,2020-02-07 18:27:44.953672,10,7,1,Half Off - Treat Your Shellf(ish),1,1,"Tuna,Russian Caviar,Black Truffle,Abalone,Lobster,Crab,Oyster"
b0e5ec,455,2020-01-31 07:04:23.642691,8,2,1,,1,0,"Tuna,Black Truffle"
be9ac0,455,2020-02-03 18:58:43.773896,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
f93fa1,455,2020-02-07 11:09:26.301733,6,0,0,Half Off - Treat Your Shellf(ish),0,0,
2e9b4d,456,2020-02-06 06:13:09.39786,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
422f18,456,2020-02-21 00:36:57.885829,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
652d35,456,2020-02-21 00:57:19.3401,7,5,0,Half Off - Treat Your Shellf(ish),0,0,"Kingfish,Russian Caviar,Abalone,Crab,Oyster"
680b95,456,2020-02-06 08:30:48.424366,10,4,0,Half Off - Treat Your Shellf(ish),0,0,"Salmon,Tuna,Black Truffle,Crab"
a2146d,456,2020-03-03 02:42:06.821468,7,2,1,Half Off - Treat Your Shellf(ish),0,0,"Russian Caviar,Crab"
d8886d,456,2020-02-10 06:45:48.178686,10,7,1,Half Off - Treat Your Shellf(ish),1,1,"Salmon,Russian Caviar,Black Truffle,Abalone,Lobster,Crab,Oyster"
ec19b8,456,2020-02-10 22:49:28.028733,9,2,1,Half Off - Treat Your Shellf(ish),0,0,"Lobster,Crab"
f089ac,456,2020-03-03 21:47:20.203761,11,8,1,Half Off - Treat Your Shellf(ish),1,1,"Salmon,Kingfish,Russian Caviar,Black Truffle,Abalone,Lobster,Crab,Oyster"
3455ad,457,2020-03-07 16:14:35.995774,4,0,0,Half Off - Treat Your Shellf(ish),0,0,
679365,457,2020-03-07 02:21:24.988216,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
96ea70,457,2020-01-28 23:07:08.517022,6,2,0,25% Off - Living The Lux Life,0,0,"Kingfish,Crab"
9dc226,457,2020-01-18 02:42:52.423622,8,4,0,25% Off - Living The Lux Life,1,1,"Salmon,Kingfish,Russian Caviar,Crab"
cdd438,457,2020-01-28 05:02:58.601693,8,3,1,25% Off - Living The Lux Life,1,0,"Russian Caviar,Black Truffle,Lobster"
e108ff,457,2020-01-18 21:27:27.795701,5,1,0,25% Off - Living The Lux Life,0,0,Tuna
f69996,457,2020-02-23 16:00:14.219216,8,5,1,Half Off - Treat Your Shellf(ish),1,1,"Kingfish,Tuna,Russian Caviar,Crab,Oyster"
f936ae,457,2020-02-23 07:35:40.773615,4,0,0,Half Off - Treat Your Shellf(ish),0,0,
0cc7e3,458,2020-02-25 18:55:23.509912,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
0cd7e3,458,2020-02-25 16:04:13.884217,6,3,1,Half Off - Treat Your Shellf(ish),0,0,"Tuna,Crab,Oyster"
4166c2,458,2020-03-22 10:42:49.431128,6,4,1,Half Off - Treat Your Shellf(ish),0,0,"Salmon,Kingfish,Lobster,Oyster"
5293c3,458,2020-03-22 11:44:34.660852,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
6c8214,458,2020-03-13 14:09:20.583776,9,4,1,Half Off - Treat Your Shellf(ish),1,1,"Salmon,Abalone,Lobster,Crab"
ce1adb,458,2020-03-13 13:59:53.986316,7,3,0,Half Off - Treat Your Shellf(ish),0,0,"Salmon,Tuna,Russian Caviar"
1c27fa,459,2020-04-11 12:02:05.655241,1,0,0,,0,0,
23f1c4,459,2020-03-13 19:59:00.484287,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
2f76a8,459,2020-02-06 09:57:36.615124,5,3,0,Half Off - Treat Your Shellf(ish),0,0,"Salmon,Kingfish,Abalone"
357713,459,2020-02-08 00:16:07.901022,4,0,0,Half Off - Treat Your Shellf(ish),0,0,
44764c,459,2020-03-02 00:30:36.088896,7,3,1,Half Off - Treat Your Shellf(ish),0,0,"Salmon,Black Truffle,Crab"
ba3a2b,459,2020-03-02 09:54:24.60522,6,3,0,Half Off - Treat Your Shellf(ish),1,0,"Tuna,Russian Caviar,Abalone"
dcea99,459,2020-02-06 13:39:00.837902,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
e4d868,459,2020-03-13 16:45:47.334807,5,2,1,Half Off - Treat Your Shellf(ish),0,0,"Salmon,Russian Caviar"
f3897a,459,2020-04-11 11:33:49.168828,6,2,1,,0,0,"Kingfish,Black Truffle"
ff1852,459,2020-02-08 20:48:58.637343,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
11aceb,460,2020-03-11 07:18:21.376539,5,1,1,Half Off - Treat Your Shellf(ish),0,0,Abalone
1d3893,460,2020-01-15 03:04:49.903299,8,2,1,25% Off - Living The Lux Life,0,0,"Tuna,Crab"
23e0c5,460,2020-01-29 08:14:09.582716,6,1,1,,0,0,Tuna
276184,460,2020-03-09 07:27:22.296595,8,1,1,Half Off - Treat Your Shellf(ish),0,0,Tuna
2d6ca9,460,2020-01-15 09:18:37.712613,1,0,0,25% Off - Living The Lux Life,0,0,
937889,460,2020-02-18 04:16:25.280817,7,1,1,Half Off - Treat Your Shellf(ish),0,0,Lobster
972f68,460,2020-01-29 20:22:29.361527,1,0,0,,0,0,
a1fc4b,460,2020-03-09 11:15:30.934328,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
c5d066,460,2020-02-18 22:31:09.177223,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
ca4270,460,2020-03-11 12:33:20.440048,7,3,1,Half Off - Treat Your Shellf(ish),1,0,"Tuna,Black Truffle,Oyster"
152453,461,2020-01-14 16:53:21.087554,1,0,0,BOGOF - Fishing For Compliments,0,0,
ae205e,461,2020-01-14 13:15:04.391922,10,2,1,BOGOF - Fishing For Compliments,0,0,"Crab,Oyster"
23fe81,462,2020-03-21 13:12:31.829446,8,4,0,Half Off - Treat Your Shellf(ish),0,0,"Tuna,Russian Caviar,Crab,Oyster"
6048ec,462,2020-03-26 15:03:03.134293,7,4,0,Half Off - Treat Your Shellf(ish),0,0,"Salmon,Kingfish,Black Truffle,Oyster"
765b36,462,2020-02-24 08:52:33.611509,7,1,1,Half Off - Treat Your Shellf(ish),0,0,Oyster
c84a74,462,2020-03-26 21:27:12.973333,8,2,1,Half Off - Treat Your Shellf(ish),1,0,"Black Truffle,Crab"
f9cecf,462,2020-02-24 18:45:33.101964,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
fa93d1,462,2020-03-21 14:18:36.241431,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
0b8b51,463,2020-01-23 17:39:49.424627,11,6,1,25% Off - Living The Lux Life,1,1,"Salmon,Tuna,Russian Caviar,Black Truffle,Abalone,Lobster"
382aca,463,2020-02-10 07:16:14.12701,9,7,1,Half Off - Treat Your Shellf(ish),1,1,"Salmon,Kingfish,Russian Caviar,Abalone,Lobster,Crab,Oyster"
8eea1f,463,2020-02-10 17:00:01.879929,8,2,1,Half Off - Treat Your Shellf(ish),0,0,"Tuna,Lobster"
c9a6b7,463,2020-02-02 05:27:13.100716,8,1,1,Half Off - Treat Your Shellf(ish),0,0,Oyster
e26a7f,463,2020-01-23 20:19:31.533623,6,0,0,25% Off - Living The Lux Life,0,0,
f9b50c,463,2020-02-02 07:12:39.208173,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
058546,464,2020-02-17 14:00:03.602139,7,2,1,Half Off - Treat Your Shellf(ish),0,0,"Salmon,Kingfish"
945a98,464,2020-02-17 12:13:31.839855,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
9fe4a8,464,2020-01-08 20:11:57.728582,6,0,0,BOGOF - Fishing For Compliments,0,0,
cd43f0,464,2020-01-08 23:12:09.208348,8,6,1,BOGOF - Fishing For Compliments,1,1,"Salmon,Tuna,Black Truffle,Lobster,Crab,Oyster"
cfd406,464,2020-01-10 00:09:51.76003,8,4,1,BOGOF - Fishing For Compliments,0,0,"Tuna,Abalone,Crab,Oyster"
dc924c,464,2020-01-10 06:40:09.248795,1,0,0,BOGOF - Fishing For Compliments,0,0,
def407,464,2020-02-07 05:25:50.169383,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
f17083,464,2020-02-07 14:20:49.458935,8,3,1,Half Off - Treat Your Shellf(ish),0,0,"Abalone,Lobster,Oyster"
23a21c,465,2020-01-09 00:33:58.630294,6,3,0,BOGOF - Fishing For Compliments,0,0,"Kingfish,Tuna,Russian Caviar"
3dadb5,465,2020-01-26 13:04:59.26573,6,1,0,25% Off - Living The Lux Life,0,0,Abalone
3e9206,465,2020-01-26 04:05:07.893943,1,0,0,25% Off - Living The Lux Life,0,0,
55c678,465,2020-01-09 12:25:45.218701,8,4,1,BOGOF - Fishing For Compliments,1,1,"Salmon,Tuna,Russian Caviar,Black Truffle"
acc7f8,465,2020-02-09 05:28:53.931542,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
b26354,465,2020-02-09 03:46:37.724528,6,2,1,Half Off - Treat Your Shellf(ish),0,0,"Kingfish,Russian Caviar"
06cc62,466,2020-04-09 10:53:47.600581,7,2,1,,1,1,"Lobster,Crab"
669855,466,2020-02-18 17:30:15.823959,9,3,1,Half Off - Treat Your Shellf(ish),0,0,"Salmon,Lobster,Oyster"
7fccc9,466,2020-04-12 17:59:41.25346,1,0,0,,0,0,
9c1dbb,466,2020-04-09 20:13:47.477742,7,4,0,,0,0,"Kingfish,Black Truffle,Lobster,Oyster"
a6cd47,466,2020-03-26 19:07:10.976774,6,2,1,Half Off - Treat Your Shellf(ish),0,0,"Abalone,Crab"
bd4521,466,2020-03-09 03:59:09.138629,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
c65aa7,466,2020-04-12 15:29:49.415268,6,1,1,,0,0,Lobster
cd86f9,466,2020-02-18 06:59:47.001154,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
e04183,466,2020-03-26 09:44:33.473374,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
faaa38,466,2020-03-09 20:48:14.229132,8,2,1,Half Off - Treat Your Shellf(ish),0,0,"Abalone,Lobster"
41c809,467,2020-03-04 01:09:29.718524,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
63d95f,467,2020-02-28 05:02:44.590683,5,3,1,Half Off - Treat Your Shellf(ish),0,0,"Salmon,Lobster,Crab"
b259ca,467,2020-02-28 13:31:23.791614,10,6,1,Half Off - Treat Your Shellf(ish),1,1,"Tuna,Black Truffle,Abalone,Lobster,Crab,Oyster"
cee087,467,2020-03-04 23:13:52.543791,8,1,1,Half Off - Treat Your Shellf(ish),0,0,Russian Caviar
06cee8,468,2020-03-21 00:13:22.895892,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
36bfb3,468,2020-02-09 03:08:42.833787,8,5,1,Half Off - Treat Your Shellf(ish),1,1,"Tuna,Black Truffle,Abalone,Crab,Oyster"
3fc2b9,468,2020-03-13 05:06:49.180165,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
85e326,468,2020-02-09 00:47:10.206007,8,3,1,Half Off - Treat Your Shellf(ish),0,0,"Lobster,Crab,Oyster"
92fd83,468,2020-03-21 22:12:40.572575,4,0,0,Half Off - Treat Your Shellf(ish),0,0,
a729b2,468,2020-03-13 18:48:26.782731,9,4,1,Half Off - Treat Your Shellf(ish),0,0,"Salmon,Tuna,Lobster,Crab"
bcfbb8,468,2020-02-24 17:38:09.419995,6,4,1,Half Off - Treat Your Shellf(ish),1,1,"Kingfish,Russian Caviar,Crab,Oyster"
ee42ec,468,2020-02-24 22:47:01.693201,6,2,1,Half Off - Treat Your Shellf(ish),0,0,"Salmon,Oyster"
064835,469,2020-02-25 09:50:25.194866,7,1,0,Half Off - Treat Your Shellf(ish),0,0,Abalone
1754f3,469,2020-01-30 22:55:52.263369,9,4,1,,0,0,"Salmon,Kingfish,Black Truffle,Oyster"
199a22,469,2020-03-17 03:19:47.723784,7,2,1,Half Off - Treat Your Shellf(ish),0,0,"Russian Caviar,Crab"
4e8005,469,2020-03-17 11:34:44.562549,9,7,1,Half Off - Treat Your Shellf(ish),1,1,"Salmon,Kingfish,Tuna,Russian Caviar,Black Truffle,Abalone,Oyster"
bf4a34,469,2020-03-24 01:14:32.899424,9,3,1,Half Off - Treat Your Shellf(ish),0,0,"Tuna,Black Truffle,Lobster"
dc8de5,469,2020-01-30 00:20:20.911237,1,0,0,,0,0,
e74ec8,469,2020-02-25 12:24:51.974035,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
f97402,469,2020-03-24 05:00:06.712272,11,8,1,Half Off - Treat Your Shellf(ish),1,1,"Salmon,Kingfish,Tuna,Russian Caviar,Black Truffle,Abalone,Crab,Oyster"
318e64,470,2020-01-20 20:59:26.342433,8,4,0,25% Off - Living The Lux Life,0,0,"Kingfish,Black Truffle,Crab,Oyster"
58fe5d,470,2020-01-20 16:30:50.968059,8,4,1,25% Off - Living The Lux Life,1,1,"Kingfish,Abalone,Lobster,Crab"
6371fa,470,2020-03-01 00:28:44.716146,4,1,0,Half Off - Treat Your Shellf(ish),0,0,Crab
8f979e,470,2020-03-05 21:27:32.845845,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
9f1e85,470,2020-03-01 08:30:17.725235,10,6,0,Half Off - Treat Your Shellf(ish),1,1,"Salmon,Kingfish,Black Truffle,Lobster,Crab,Oyster"
d4ffb3,470,2020-02-11 02:41:08.239942,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
e31528,470,2020-02-11 12:07:09.554303,8,3,1,Half Off - Treat Your Shellf(ish),0,0,"Salmon,Lobster,Crab"
f4f143,470,2020-03-05 19:30:09.041286,8,4,1,Half Off - Treat Your Shellf(ish),0,0,"Kingfish,Tuna,Abalone,Lobster"
03fa1b,471,2020-01-30 12:31:16.833876,5,2,1,,1,0,"Tuna,Russian Caviar"
075bf4,471,2020-02-23 02:35:06.699151,7,0,0,Half Off - Treat Your Shellf(ish),0,0,
08ae26,471,2020-02-23 01:44:46.627899,6,1,0,Half Off - Treat Your Shellf(ish),1,0,Tuna
0e57a9,471,2020-02-10 13:11:28.57857,3,0,0,Half Off - Treat Your Shellf(ish),0,0,
11616d,471,2020-02-23 16:50:36.136802,10,4,1,Half Off - Treat Your Shellf(ish),0,0,"Kingfish,Russian Caviar,Black Truffle,Lobster"
2bc5d9,471,2020-02-23 02:08:54.816649,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
3e29af,471,2020-01-26 17:01:09.365374,9,1,1,25% Off - Living The Lux Life,0,0,Tuna
40fd27,471,2020-01-26 19:20:34.712969,1,0,0,25% Off - Living The Lux Life,0,0,
414bd2,471,2020-02-10 11:12:02.199116,9,3,1,Half Off - Treat Your Shellf(ish),1,1,"Salmon,Russian Caviar,Abalone"
bdfbdd,471,2020-01-30 03:11:42.794559,8,1,0,,0,0,Lobster
068682,472,2020-02-28 09:40:34.563699,8,3,0,Half Off - Treat Your Shellf(ish),0,0,"Salmon,Tuna,Crab"
142ad3,472,2020-03-25 10:39:33.600131,8,5,1,Half Off - Treat Your Shellf(ish),1,1,"Kingfish,Tuna,Abalone,Lobster,Crab"
2dc577,472,2020-02-28 18:02:16.280553,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
4ba519,472,2020-02-07 02:55:30.297667,8,4,1,Half Off - Treat Your Shellf(ish),1,1,"Russian Caviar,Abalone,Lobster,Oyster"
62a9d4,472,2020-05-02 20:03:25.139357,9,4,1,,0,0,"Kingfish,Tuna,Lobster,Crab"
7348e5,472,2020-04-15 06:21:28.774157,6,2,1,,0,0,"Lobster,Oyster"
8d8826,472,2020-02-08 23:16:41.289268,6,1,0,Half Off - Treat Your Shellf(ish),0,0,Russian Caviar
8e27d8,472,2020-05-02 16:23:56.596547,1,0,0,,0,0,
9a88fd,472,2020-03-25 09:33:18.944555,6,2,0,Half Off - Treat Your Shellf(ish),0,0,"Tuna,Russian Caviar"
cea032,472,2020-04-15 18:32:57.277843,10,6,1,,1,1,"Salmon,Kingfish,Abalone,Lobster,Crab,Oyster"
eb86df,472,2020-02-08 06:14:30.409646,7,4,1,Half Off - Treat Your Shellf(ish),1,1,"Salmon,Russian Caviar,Lobster,Oyster"
f23cfe,472,2020-02-07 16:11:46.066322,7,3,1,Half Off - Treat Your Shellf(ish),0,0,"Salmon,Kingfish,Crab"
0cf64a,473,2020-02-27 07:38:08.721476,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
2a6b1f,473,2020-03-09 15:43:52.778441,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
4f597f,473,2020-03-24 16:10:03.78245,6,2,0,Half Off - Treat Your Shellf(ish),0,0,"Salmon,Lobster"
7a9340,473,2020-02-29 17:02:25.393285,6,3,1,Half Off - Treat Your Shellf(ish),0,0,"Salmon,Lobster,Oyster"
b20d04,473,2020-03-24 02:48:06.688205,5,1,0,Half Off - Treat Your Shellf(ish),1,0,Lobster
cefd4a,473,2020-03-09 20:08:58.786644,7,2,0,Half Off - Treat Your Shellf(ish),0,0,"Kingfish,Tuna"
f41fa4,473,2020-02-27 18:11:55.066246,9,1,1,Half Off - Treat Your Shellf(ish),0,0,Salmon
fd02a3,473,2020-02-29 05:04:20.629297,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
0cb84e,474,2020-03-02 00:47:52.246629,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
3f5291,474,2020-01-27 09:15:06.476921,9,2,1,25% Off - Living The Lux Life,0,0,"Kingfish,Tuna"
8078ff,474,2020-03-02 23:13:47.734787,6,1,1,Half Off - Treat Your Shellf(ish),0,0,Lobster
99bc31,474,2020-02-20 17:31:28.869153,7,2,1,Half Off - Treat Your Shellf(ish),0,0,"Tuna,Russian Caviar"
d30c02,474,2020-02-20 14:50:27.474109,8,4,1,Half Off - Treat Your Shellf(ish),1,1,"Salmon,Kingfish,Tuna,Lobster"
fdd8d4,474,2020-01-27 19:54:11.712391,10,5,1,25% Off - Living The Lux Life,1,1,"Salmon,Tuna,Black Truffle,Lobster,Crab"
88fd42,475,2020-02-03 22:40:02.68512,5,2,1,Half Off - Treat Your Shellf(ish),0,0,"Tuna,Russian Caviar"
90b11a,475,2020-02-09 18:51:00.959271,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
912485,475,2020-01-24 22:17:23.367818,1,0,0,25% Off - Living The Lux Life,0,0,
c78970,475,2020-02-09 14:54:51.137362,10,1,0,Half Off - Treat Your Shellf(ish),0,0,Tuna
c9d8db,475,2020-01-24 03:25:29.767135,7,2,0,25% Off - Living The Lux Life,0,0,"Salmon,Black Truffle"
d73052,475,2020-02-03 14:27:25.367643,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
280969,476,2020-01-21 20:03:34.05617,7,1,1,25% Off - Living The Lux Life,0,0,Russian Caviar
2bf948,476,2020-01-24 14:56:11.455297,11,5,1,25% Off - Living The Lux Life,0,0,"Salmon,Kingfish,Lobster,Crab,Oyster"
4598af,476,2020-01-24 11:33:57.294798,1,0,0,25% Off - Living The Lux Life,0,0,
6b685a,476,2020-01-21 00:57:02.766989,1,0,0,25% Off - Living The Lux Life,0,0,
bb766c,476,2020-01-13 12:06:08.596561,6,1,0,BOGOF - Fishing For Compliments,1,0,Black Truffle
d53887,476,2020-01-13 16:18:17.643964,10,4,1,BOGOF - Fishing For Compliments,0,0,"Tuna,Black Truffle,Lobster,Crab"
1797d6,477,2020-02-25 17:47:22.784115,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
1f0e1d,477,2020-02-25 08:29:42.460986,5,1,0,Half Off - Treat Your Shellf(ish),0,0,Tuna
2e4023,477,2020-04-08 21:40:30.190162,8,3,0,,0,0,"Abalone,Lobster,Oyster"
4e3d57,477,2020-04-08 09:39:08.715125,1,0,0,,0,0,
5fb201,477,2020-03-13 05:54:58.578733,9,3,1,Half Off - Treat Your Shellf(ish),0,0,"Kingfish,Russian Caviar,Black Truffle"
e49af4,477,2020-04-04 07:25:19.471381,5,3,0,,0,0,"Tuna,Abalone,Lobster"
e659c1,477,2020-04-04 03:43:36.075245,1,0,0,,0,0,
eb47a9,477,2020-03-13 00:03:38.66208,8,5,1,Half Off - Treat Your Shellf(ish),1,1,"Salmon,Tuna,Black Truffle,Lobster,Oyster"
4d11e5,478,2020-02-24 18:18:47.988856,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
786328,478,2020-03-01 21:47:22.791926,5,2,0,Half Off - Treat Your Shellf(ish),0,0,"Salmon,Kingfish"
83e751,478,2020-02-18 11:36:55.891211,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
babc02,478,2020-03-24 18:45:04.156974,4,0,0,Half Off - Treat Your Shellf(ish),0,0,
c66fa4,478,2020-03-01 16:42:26.240045,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
ec2bcd,478,2020-02-18 05:20:59.763614,5,2,1,Half Off - Treat Your Shellf(ish),0,0,"Tuna,Russian Caviar"
ed1905,478,2020-02-24 02:13:56.177094,9,3,0,Half Off - Treat Your Shellf(ish),0,0,"Abalone,Lobster,Oyster"
f88937,478,2020-03-24 05:20:04.535906,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
06c753,479,2020-03-07 14:56:01.407488,7,2,1,Half Off - Treat Your Shellf(ish),0,0,"Kingfish,Abalone"
0b78cc,479,2020-05-07 08:55:22.425577,1,0,0,,0,0,
0eb313,479,2020-02-08 16:36:45.798264,8,3,1,Half Off - Treat Your Shellf(ish),0,0,"Tuna,Russian Caviar,Lobster"
3da36a,479,2020-04-05 08:35:23.50415,9,1,1,,0,0,Crab
8618b5,479,2020-05-07 17:37:30.217991,8,4,0,,0,0,"Kingfish,Russian Caviar,Abalone,Crab"
9d2066,479,2020-04-05 20:03:52.175394,5,2,1,,1,1,"Tuna,Russian Caviar"
b7ed56,479,2020-02-08 06:31:52.605938,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
d0f4d7,479,2020-04-16 08:33:20.927932,1,0,0,,0,0,
dc1a14,479,2020-04-16 10:27:44.266079,8,3,1,,0,0,"Salmon,Tuna,Oyster"
e943c5,479,2020-03-07 01:03:24.205952,11,9,1,Half Off - Treat Your Shellf(ish),1,1,"Salmon,Kingfish,Tuna,Russian Caviar,Black Truffle,Abalone,Lobster,Crab,Oyster"
3253e1,480,2020-03-18 11:54:51.173491,6,2,0,Half Off - Treat Your Shellf(ish),0,0,"Salmon,Tuna"
54ac4d,480,2020-03-18 12:47:27.954001,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
5f6da6,480,2020-02-26 09:55:27.02141,9,7,1,Half Off - Treat Your Shellf(ish),1,1,"Salmon,Kingfish,Russian Caviar,Abalone,Lobster,Crab,Oyster"
6c922b,480,2020-03-07 14:55:55.662956,9,7,1,Half Off - Treat Your Shellf(ish),1,1,"Salmon,Kingfish,Tuna,Black Truffle,Abalone,Crab,Oyster"
8f23a0,480,2020-03-07 20:46:21.008417,8,2,0,Half Off - Treat Your Shellf(ish),0,0,"Abalone,Crab"
a103a4,480,2020-02-26 03:11:43.215137,5,3,0,Half Off - Treat Your Shellf(ish),0,0,"Kingfish,Abalone,Crab"
23c47b,481,2020-02-19 03:54:04.197082,7,3,1,Half Off - Treat Your Shellf(ish),1,0,"Salmon,Russian Caviar,Lobster"
329520,481,2020-02-10 16:17:14.765091,7,2,0,Half Off - Treat Your Shellf(ish),0,0,"Black Truffle,Oyster"
356ee3,481,2020-03-07 07:16:50.085884,7,4,1,Half Off - Treat Your Shellf(ish),1,1,"Salmon,Russian Caviar,Lobster,Crab"
412612,481,2020-02-19 11:07:51.32208,9,3,1,Half Off - Treat Your Shellf(ish),0,0,"Russian Caviar,Lobster,Crab"
46e157,481,2020-02-10 03:31:53.521532,6,4,0,Half Off - Treat Your Shellf(ish),1,1,"Salmon,Kingfish,Black Truffle,Crab"
67cdf9,481,2020-01-14 19:09:17.465242,1,0,0,BOGOF - Fishing For Compliments,0,0,
94ae18,481,2020-03-07 15:59:45.379366,9,2,1,Half Off - Treat Your Shellf(ish),0,0,"Kingfish,Abalone"
b98573,481,2020-01-14 12:27:46.635168,9,5,0,BOGOF - Fishing For Compliments,0,0,"Salmon,Kingfish,Tuna,Crab,Oyster"
27385c,482,2020-01-22 09:05:50.018322,10,8,1,25% Off - Living The Lux Life,1,1,"Salmon,Kingfish,Tuna,Russian Caviar,Black Truffle,Abalone,Lobster,Crab"
5000b9,482,2020-01-22 23:20:04.512785,5,0,0,25% Off - Living The Lux Life,0,0,
8e81fa,482,2020-01-22 19:02:21.115395,9,4,1,25% Off - Living The Lux Life,1,1,"Salmon,Kingfish,Tuna,Crab"
ffced6,482,2020-01-22 01:34:23.143119,7,1,0,25% Off - Living The Lux Life,0,0,Abalone
109438,483,2020-02-03 16:22:28.828619,9,7,1,Half Off - Treat Your Shellf(ish),1,1,"Salmon,Tuna,Russian Caviar,Black Truffle,Abalone,Lobster,Crab"
567cc8,483,2020-01-03 20:31:00.305466,1,0,0,BOGOF - Fishing For Compliments,0,0,
64234f,483,2020-01-03 13:47:13.397934,8,3,1,BOGOF - Fishing For Compliments,0,0,"Salmon,Kingfish,Russian Caviar"
9e28d5,483,2020-01-09 16:20:16.374624,1,0,0,BOGOF - Fishing For Compliments,0,0,
ef4da2,483,2020-02-03 23:50:59.47044,8,4,1,Half Off - Treat Your Shellf(ish),0,0,"Salmon,Kingfish,Tuna,Black Truffle"
f29e43,483,2020-01-09 02:10:21.710544,9,1,1,BOGOF - Fishing For Compliments,0,0,Oyster
1eeee7,484,2020-02-11 04:23:21.229879,6,1,0,Half Off - Treat Your Shellf(ish),0,0,Crab
